year_id,Grade_id,Location_id,Math Number Tested,Math Mean Scale Score,ELA Number Tested,ELA Mean Scale Score
10,0,10909,124,313.8145142,124,324.112915
11,0,10909,148,305.8783875,148,309.9391785
12,0,10909,135,313.8296204,135,311.3555603
13,0,10909,137,313.4963379,138,320.3623047
14,0,10909,119,299.9327698,118,311.4237366
15,0,10909,103,599.8737793,101,601.3267212
16,0,10909,90,596.2333374,91,598.5274658
17,0,10909,84,594.25,83,598.9638672
10,1,10909,131,314.9007568,131,319.5190735
11,1,10909,127,318.881897,127,322.8346558
12,1,10909,149,311.147644,148,310.0067444
13,1,10909,136,314.7352905,136,325.3970642
14,1,10909,135,307.7259216,134,321.8283691
15,1,10909,107,601.0280151,105,608.2095337
16,1,10909,98,600.8061523,99,604.4040527
17,1,10909,74,595.9865112,75,599.9199829
10,2,10909,111,311.2522583,110,314.845459
11,2,10909,132,319.219696,132,313.8712158
12,2,10909,125,318.3039856,126,317.7460327
13,2,10909,149,316.3624268,149,314.3557129
14,2,10909,127,323.9212646,127,324.8897705
15,2,10909,128,604.7734375,129,607.9224854
16,2,10909,111,602.7657471,110,607.4545288
17,2,10909,103,596.6407471,107,603.0654297
10,3,10909,110,310.1272583,110,314.1818237
11,3,10909,92,306.5217285,92,305.2608643
12,3,10909,111,311.5765686,111,309.9459534
13,3,10909,107,310.4859924,107,316.9532776
14,3,10909,132,307.7878723,131,308.625946
15,3,10909,104,603.0480957,103,610.2524414
16,3,10909,117,599.8204956,118,604.9067993
17,3,10909,91,593.6813354,91,605.4835205
10,4,10909,79,323.2911377,79,315.5063171
11,4,10909,101,318.1287231,100,308.1000061
12,4,10909,91,320.9560547,91,307.7033081
13,4,10909,102,318.6568604,102,316.4411621
14,4,10909,103,323.2232971,103,323.7087402
15,4,10909,119,608.5966187,118,608.6610107
16,4,10909,98,614.6530762,99,614.5656738
17,4,10909,86,597.2442017,85,609.5176392
10,5,10909,84,323.4047546,84,310.6428528
11,5,10909,42,321.5,72,318.819458
12,5,10909,43,296.5813904,101,318.8514709
13,5,10909,54,299.4814758,86,321.8139648
14,5,10909,39,283.7692261,92,326.6739197
15,5,10909,68,603.6911621,101,612.8217773
16,5,10909,75,600.9466553,107,610.5888062
17,5,10909,52,595.0961304,109,610.2201538
10,0,10910,96,327.4895935,95,314.2842102
11,0,10910,111,322.3693542,108,310.25
12,0,10910,78,324.7820435,79,314.5316467
13,0,10910,113,321.2389526,111,314.3603516
14,0,10910,104,334.875,102,314.0196228
15,0,10910,95,599.1368408,89,601.1348267
16,0,10910,98,609.336731,95,606.4736938
17,0,10910,56,604.1785889,47,605.1063843
10,1,10910,103,322.7669983,105,309.9714355
11,1,10910,100,332.730011,100,316.4400024
12,1,10910,99,328.222229,95,312.1157837
13,1,10910,96,318.2916565,93,319.2365723
14,1,10910,108,308.8611145,104,309.4230652
15,1,10910,96,601.177063,92,600.7174072
16,1,10910,99,602.1716919,92,599.1630249
17,1,10910,65,591.0,66,595.166687
10,2,10910,92,319.2173767,88,304.4886475
11,2,10910,101,332.3168335,101,311.4950562
12,2,10910,91,328.4725342,95,314.1894836
13,2,10910,107,325.037384,104,309.9423218
14,2,10910,101,314.4158325,95,310.3789368
15,2,10910,109,601.6146851,106,599.9244995
16,2,10910,95,605.7473755,91,600.5164795
17,2,10910,82,599.3048706,76,601.2105103
10,3,10911,75,298.9200134,75,296.0799866
11,3,10911,49,299.0612183,49,304.0612183
12,3,10911,74,287.2567444,74,295.4053955
13,3,10911,86,291.2325439,86,299.6395264
14,3,10911,133,301.466156,132,301.1818237
15,3,10911,135,598.2148438,134,604.5671387
16,3,10911,146,600.7944946,146,602.0753174
17,3,10911,114,592.4473877,116,601.4827881
10,4,10911,61,296.8852539,61,299.8360596
11,4,10911,72,309.0138855,72,302.1111145
12,4,10911,55,308.8181763,54,305.8148193
13,4,10911,82,297.987793,81,301.5925903
14,4,10911,90,297.0888977,90,307.7444458
15,4,10911,127,603.6063232,128,604.4609375
16,4,10911,130,604.6307983,131,606.3358765
17,4,10911,149,596.0469971,148,605.810791
10,5,10911,77,291.4285583,78,296.6666565
11,5,10911,60,301.25,60,304.2000122
12,5,10911,64,310.015625,64,309.0625
13,5,10911,58,305.241394,57,315.5087585
14,5,10911,82,286.012207,82,306.4390259
17,5,10911,10,582.5,156,602.583313
11,0,10912,43,311.3488464,42,302.8571472
12,0,10912,56,299.08929439999997,55,299.8181763
13,0,10912,74,314.5135193,69,319.0
14,0,10912,53,304.43396,51,301.6078491
15,0,10912,39,597.7948608,38,600.2105103
16,0,10912,41,603.3658447,41,609.7561035
17,0,10912,45,602.7333374,38,608.9736938
12,1,10912,49,307.1020508,48,299.25
13,1,10912,58,302.7241516,54,305.444458
14,1,10912,68,307.7794189,67,308.8955078
15,1,10912,52,600.6538696,52,594.7115479
16,1,10912,39,603.8461304,40,600.2249756
17,1,10912,28,595.75,24,594.708313
13,2,10912,48,296.6041565,47,302.2978821
14,2,10912,58,299.1034546,57,300.2631531
15,2,10912,61,598.3278809,62,600.5322876
16,2,10912,50,594.3200073,50,600.6599731
17,2,10912,45,594.1333618,42,604.9761963
10,3,10913,85,303.3176575,85,295.1529541
11,3,10913,88,295.7954407,88,299.4886475
12,3,10913,86,304.2441711,85,302.6117554
13,3,10913,85,295.7999878,85,299.7999878
14,3,10913,86,299.4767456,86,294.0465088
15,3,10913,92,599.4782715,92,600.9674072
16,3,10913,88,603.0454712,88,599.5227051
17,3,10913,84,590.7857056,84,602.6547852
10,4,10913,85,302.8823547,84,305.3928528
11,4,10913,88,302.3295593,88,299.9090881
12,4,10913,89,293.8089905,89,303.0
13,4,10913,85,302.9529419,86,311.6511536
14,4,10913,85,299.552948,85,308.2000122
15,4,10913,87,601.8735352,87,601.09198
16,4,10913,88,608.6818237,88,603.7386475
17,4,10913,89,597.8764038,89,603.4943848
10,5,10913,92,301.9891357,92,300.5543518
11,3,10914,93,286.7096863,91,286.3186951
12,3,10914,150,299.5866699,150,296.4333191
13,3,10914,109,298.6146851,107,297.9532776
14,3,10914,119,279.6890869,116,288.2069092
15,3,10914,114,596.9035034,114,603.4649048
16,3,10914,119,601.159668,121,596.6694336
17,3,10914,101,598.7227783,106,607.1792603
12,4,10914,94,291.8297729,94,293.4893494
13,4,10914,150,295.8533325,150,305.4666748
14,4,10914,114,300.7982483,115,304.8173828
15,4,10914,115,592.7043457,114,597.9824829
16,4,10914,118,602.5,119,604.3529663
17,4,10914,109,601.4587402,112,610.9107056
13,5,10914,95,284.8631592,94,303.0851135
14,5,10914,125,277.7680054,153,309.1307068
15,5,10914,83,588.8795166,113,599.7698975
16,5,10914,82,590.9755859,115,600.2869263
17,5,10914,64,593.8125,100,601.5700073
10,0,10915,87,307.9425354,86,307.0813904
11,0,10915,88,308.2727356,87,301.8505859
12,0,10915,51,298.3333435,48,291.5833435
13,0,10915,73,302.1643982,72,305.5138855
14,0,10915,61,305.3278809,58,305.0
15,0,10915,59,597.288147,58,596.9655151
16,0,10915,52,591.5192261,52,590.9423218
17,0,10915,46,594.5217285,41,596.4634399
10,1,10915,80,305.2625122,77,299.4934998
11,1,10915,87,307.4482727,84,308.5833435
12,1,10915,85,302.8588257,84,289.5952454
13,1,10915,59,303.4745789,56,310.1071472
14,1,10915,71,304.8168945,67,301.9403076
15,1,10915,61,597.2459106,60,595.0166626
16,1,10915,56,600.3571167,55,597.8545532
17,1,10915,60,590.166687,55,585.1272583
10,2,10915,32,294.09375,31,305.3548279
11,2,10915,79,312.8734131,74,296.3783875
12,2,10915,86,306.8604736,86,299.9767456
13,2,10915,80,315.4125061,79,302.3164673
14,2,10915,63,307.7936401,59,300.966095
15,2,10915,68,595.1470337,66,599.6212158
16,2,10915,57,599.7368164,54,598.1296387
17,2,10915,52,589.3269043,50,597.2000122
10,3,10916,71,282.436615,71,280.9013977
11,3,10916,73,278.4109497,70,283.8714294
12,3,10916,73,277.0684814,72,281.75
13,3,10916,68,278.4411621,65,281.9384766
14,3,10916,70,262.6142883,68,283.9705811
15,3,10916,75,581.1333618,73,589.6164551
16,3,10916,80,592.0374756,79,595.3417969
17,3,10916,60,579.8499756,63,596.5396729
10,4,10916,79,285.48101810000003,78,284.1282043
11,4,10916,68,281.2794189,67,284.8955078
12,4,10916,72,290.2083435,71,288.7887268
13,4,10916,69,280.3188477,70,291.2999878
14,4,10916,69,285.8260803,67,294.7462769
15,4,10916,65,580.4923096,66,593.4242554
16,4,10916,80,584.2000122,75,588.7999878
17,4,10916,67,585.5969849,68,598.2647095
10,5,10916,56,279.4285583,52,289.4615479
11,5,10916,71,280.0704346,75,283.6000061
12,5,10916,43,269.0930176,68,286.6323547
13,5,10916,41,262.2195129,70,304.7428589
14,5,10916,42,263.5952454,63,302.5873108
15,5,10916,48,587.458313,71,598.8309937
16,5,10916,45,579.9555664,66,596.9697266
17,5,10916,54,575.5370483,75,594.5066528
15,0,10917,63,606.333313,62,604.4838867
16,0,10917,68,603.2205811,67,603.6567383
17,0,10917,57,606.6842041,57,605.5964966
16,1,10917,66,604.3485107,66,603.2879028
17,1,10917,58,595.0344849,57,602.1228027
17,2,10917,54,597.166687,54,606.9629517
10,0,10918,60,273.8333435,60,285.9500122
11,0,10918,55,279.5454407,56,281.3214417
12,0,10918,77,295.337677,76,285.9342041
13,0,10918,71,295.7605591,71,301.2535095
14,0,10918,67,307.6417847,65,307.7538452
15,0,10918,78,591.4743652,77,600.5064697
16,0,10918,69,599.0289917,69,601.289856
17,0,10918,67,603.1044922,65,605.3692017
10,1,10918,53,292.71698,52,293.0576782
11,1,10918,64,295.40625,62,295.0484009
12,1,10918,56,303.1071472,55,297.6363525
13,1,10918,80,309.5,79,311.9240417
14,1,10918,70,300.8571472,68,304.7647095
15,1,10918,73,600.9041138,72,602.027771
16,1,10918,79,606.1012573,79,601.3670654
17,1,10918,59,602.3051147,60,600.5
10,2,10918,44,281.9090881,42,283.4047546
11,2,10918,56,301.41070560000003,56,296.1071472
12,2,10918,67,289.223877,66,293.1969604
13,2,10918,64,301.03125,63,297.7619019
14,2,10918,73,303.4109497,72,299.569458
15,2,10918,71,594.4366455,71,599.7183228
16,2,10918,81,603.9259033,79,604.6202393
17,2,10918,73,598.876709,75,607.2000122
10,3,10919,46,289.5217285,46,290.5652161
11,3,10919,58,267.5689697,59,278.6101685
12,3,10919,71,280.2535095,66,285.6969604
13,3,10919,71,276.9859009,70,284.7571411
14,3,10919,71,268.4084473,71,286.8450623
15,3,10919,72,584.430542,74,594.8919067
16,3,10919,72,597.180542,76,596.0394897
17,3,10919,59,587.2203369,58,598.3620605
10,4,10919,58,285.5,58,291.7069092
11,4,10919,54,280.0740662,53,286.79245
12,4,10919,65,274.7692261,66,282.530304
13,4,10919,72,272.444458,71,293.0986023
14,4,10919,72,280.2361145,72,300.194458
15,4,10919,76,587.8421021,75,596.8400269
16,4,10919,76,593.4210815,76,596.2368164
17,4,10919,46,596.0217285,48,603.479187
10,5,10919,50,285.0599976,50,287.5599976
11,5,10919,61,279.4098511,60,290.2666626
12,5,10919,53,286.1320801,53,289.8113098
13,5,10919,67,274.9850769,64,294.1875
14,5,10919,78,276.5128174,74,305.6216125
15,5,10919,71,591.74646,70,596.9428711
16,5,10919,71,597.3239136,74,600.5540771
17,5,10919,50,602.3200073,49,599.1224365
10,3,10920,119,285.8655396,119,267.369751
11,3,10920,110,284.3727417,109,272.7064209
12,3,10920,98,277.9285583,91,275.0109863
13,3,10920,107,279.4486084,104,288.7692261
14,3,10920,113,272.1947021,106,275.8302002
15,3,10920,125,585.9279785,123,589.2601929
16,3,10920,140,585.4714355,135,586.9111328
17,3,10920,90,584.277771,78,592.5256348
10,4,10920,89,280.2696533,89,277.8202209
11,4,10920,120,288.1666565,120,271.6583252
12,4,10920,108,289.3796387,106,277.0848999
13,4,10920,95,279.8631592,92,287.8695679
14,4,10920,116,288.9741516,109,294.321106
15,4,10920,120,587.1500244,115,593.1217651
16,4,10920,117,601.5469971,115,597.1564941
17,4,10920,123,595.6829224,118,595.6610107
10,5,10920,81,278.9135742,81,265.6419678
11,5,10920,85,274.1529541,86,284.116272
12,5,10920,91,273.1208801,119,279.8319397
13,5,10920,86,281.6976624,110,296.2727356
14,5,10920,98,267.1224365,92,290.6630554
15,5,10920,117,589.777771,116,592.5775757
16,5,10920,119,596.1176758,113,593.9291992
17,5,10920,68,588.0882568,90,594.0333252
10,3,10921,256,345.9492188,256,339.234375
11,3,10921,259,350.2471008,260,337.0
12,3,10921,258,348.8721008,258,341.9534912
13,3,10921,228,343.6008911,228,338.8728027
14,3,10921,229,355.2489014,228,335.3640442
15,3,10921,222,620.8648682,223,621.6547241
16,3,10921,194,621.6134033,195,624.7384644
17,3,10921,171,604.555542,171,613.9356689
10,4,10921,251,340.2549744,251,339.0677185
11,4,10921,263,345.9277649,263,338.0684509
12,4,10921,256,345.4648438,256,337.6132813
13,4,10921,261,347.0382996,261,346.620697
14,4,10921,228,344.578949,228,348.8114014
15,4,10921,229,623.3275146,230,624.3782349
16,4,10921,225,623.1955566,226,624.911499
17,4,10921,174,619.0516968,179,624.3687134
10,5,10921,191,344.9528809,191,340.9581299
12,5,10921,7,305.0,263,344.5437317
14,5,10921,1,0.0,236,351.5296631
10,0,10922,52,304.7115479,52,306.5769348
11,0,10922,47,314.7234192,47,314.8297729
12,0,10922,50,307.7600098,50,304.6000061
13,0,10922,47,294.5531921,49,314.4285583
14,0,10922,48,292.4166565,48,314.8333435
15,0,10922,58,604.6379395,59,602.4745483
16,0,10922,34,609.3823242,35,600.68573
17,0,10922,30,594.2333374,30,597.4666748
10,1,10922,61,291.8852539,61,292.7704773
11,1,10922,50,303.0599976,50,308.3200073
12,1,10922,42,293.0476074,43,312.0697632
13,1,10922,43,279.5348816,44,306.5
14,1,10922,41,296.6341553,42,308.9285583
15,1,10922,45,587.222229,46,593.6738892
16,1,10922,58,591.7069092,58,601.1724243
17,1,10922,41,583.9755859,42,587.166687
10,2,10922,63,291.5238037,63,296.8254089
11,2,10922,55,281.0727234,57,293.9824524
12,2,10922,46,294.5652161,46,303.2826233
13,2,10922,45,279.444458,45,303.2666626
14,2,10922,42,292.5,42,301.0714417
15,2,10922,42,592.9523926,43,601.2092896
16,2,10922,39,593.1795044,40,599.2249756
17,2,10922,28,585.8928833,31,597.5806274
10,3,10922,41,280.5609741,41,289.6585388
11,3,10922,53,297.4528198,53,304.8113098
12,3,10922,44,281.5,45,289.7111206
13,3,10922,35,290.9142761,36,309.0
14,3,10922,27,262.4074097,27,302.222229
15,3,10922,26,585.0769043,26,596.3846436
16,3,10922,32,590.1875,32,598.84375
17,3,10922,25,588.2800293,25,596.7600098
10,4,10922,41,292.3902588,41,297.5853577
11,4,10922,40,303.9249878,39,294.2820435
12,4,10922,46,313.3695679,46,298.7826233
13,4,10922,43,280.9302368,43,297.7674561
14,4,10922,31,283.2580566,31,314.8387146
15,4,10922,23,589.8261108,23,598.2174072
16,4,10922,30,594.2666626,30,601.4666748
17,4,10922,42,585.0238037,43,603.0930176
10,5,10922,28,310.3928528,28,288.9285583
11,5,10922,40,309.625,40,296.0
12,5,10922,16,309.625,36,300.8611145
13,5,10922,43,280.8139648,43,313.2790833
14,5,10922,18,257.5,43,300.3721008
15,5,10922,8,582.75,29,604.0689697
16,5,10922,12,584.666687,20,602.5999756
11,0,10923,65,294.83078,65,294.2769165
12,0,10923,80,293.1499939,78,297.6923218
13,0,10923,92,301.9021606,91,307.0549316
14,0,10923,68,312.6764832,68,308.1323547
15,0,10923,73,606.8493042,72,608.013916
16,0,10923,73,610.4931641,69,623.5362549
17,0,10923,54,606.6296387,55,603.2727051
12,1,10923,62,276.7903137,56,276.3035583
13,1,10923,81,298.4691467,81,307.8518372
14,1,10923,98,290.2449036,95,309.3789368
15,1,10923,84,604.0952148,82,607.5609741
16,1,10923,71,603.2394409,69,602.333313
17,1,10923,56,603.8035889,59,602.9830322
13,2,10923,68,285.2794189,66,278.8636475
14,2,10923,83,294.8192749,75,297.186676
15,2,10923,94,600.6489258,93,600.6021729
16,2,10923,97,606.5154419,93,607.2687988
17,2,10923,58,601.9827881,61,603.4918213
17,0,10924,58,602.4655151,57,598.175415
17,1,10924,37,594.9189453,37,596.5946045
10,3,10925,226,277.0177002,224,279.97320560000003
11,3,10925,120,266.0750122,121,270.6776733
12,3,10925,133,273.5714417,127,281.897644
13,3,10925,89,276.0674133,85,281.894104
14,3,10925,111,290.0270386,108,285.4629517
15,3,10925,107,593.635498,102,593.4509888
16,3,10925,129,591.7364502,121,589.9091187
17,3,10925,111,589.0810547,111,604.0
10,4,10925,215,280.4371948,215,285.9348755
11,4,10925,209,280.3253479,199,277.8090515
12,4,10925,124,270.6209717,123,269.1219482
13,4,10925,119,279.3613586,117,286.8205261
14,4,10925,88,276.3068237,81,290.4814758
15,4,10925,115,593.6608887,111,595.7026978
16,4,10925,119,591.7058716,114,596.3771973
17,4,10925,100,588.9699707,102,602.3235474
10,5,10925,198,277.5808105,195,276.0923157
11,5,10925,224,282.0803528,220,284.7636414
12,5,10925,184,282.0108643,206,284.0097046
13,5,10925,119,273.7058716,116,283.25
14,5,10925,121,282.6859436,116,296.0517273
15,5,10925,94,595.3723145,94,591.0319214
16,5,10925,117,604.9829102,117,594.6410522
17,5,10925,140,598.4000244,140,598.8571167
10,0,10926,93,273.5484009,93,275.2473145
11,0,10926,96,274.0,97,273.917511
12,0,10926,90,280.9666748,89,285.0898743
13,0,10926,103,280.7961121,102,282.4803772
14,0,10926,81,300.3827209,79,302.3797607
15,0,10926,55,600.3272705,58,595.8620605
16,0,10926,58,605.8103638,58,600.4483032
17,0,10926,37,595.6216431,42,594.7857056
10,1,10926,65,291.8153992,65,286.6461487
11,1,10926,83,302.4698792,80,287.5375061
12,1,10926,89,290.584259,88,279.4204407
13,1,10926,78,300.6410217,78,296.8461609
14,1,10926,102,278.7450867,100,288.6099854
15,1,10926,86,593.4534912,84,596.9285889
16,1,10926,47,588.7659302,46,592.6956787
17,1,10926,37,608.189209,36,605.138916
10,2,10926,75,280.9066772,74,287.1351318
11,2,10926,73,291.246582,72,282.0138855
12,2,10926,86,294.0116272,83,285.7831421
13,2,10926,89,287.5280762,89,278.4494324
14,2,10926,87,291.0229797,84,289.3452454
15,2,10926,102,591.5588379,102,589.6470337
16,2,10926,76,595.6578979,74,595.2838135
17,2,10926,35,599.8571167,40,602.9749756
10,0,10927,65,277.7230835,65,294.3999939
11,0,10927,71,296.1971741,68,297.5
12,0,10927,79,312.1772156,77,312.5974121
13,0,10927,74,335.1486511,70,329.4714355
14,0,10927,90,301.3999939,88,308.2159119
15,0,10927,85,603.8706055,83,599.6385498
16,0,10927,91,603.1208496,90,603.1444702
17,0,10927,54,596.3148193,54,600.9815063
10,1,10927,60,276.7166748,59,284.8305054
11,1,10927,69,276.8695679,67,295.537323
12,1,10927,68,288.6323547,66,295.7121277
13,1,10927,87,287.7241516,83,311.108429
14,1,10927,96,304.0625,87,300.3563232
15,1,10927,91,598.8461304,85,598.0823364
16,1,10927,86,595.2557983,84,597.3214111
17,1,10927,67,593.3880615,66,600.3939209
10,2,10927,61,292.3606567,61,289.0655823
11,2,10927,51,297.7843018,50,286.3200073
12,2,10927,62,287.080658,61,284.2622986
13,2,10927,72,300.6111145,69,292.8985596
14,2,10927,83,306.397583,81,305.6296387
15,2,10927,91,593.0109863,88,597.8863525
16,2,10927,88,596.5908813,83,598.4216919
17,2,10927,70,601.0285645,70,604.0285645
10,0,10928,110,300.1000061,108,293.0833435
11,0,10928,128,301.5859375,122,293.0409851
12,0,10928,127,294.3622131,123,293.7479553
13,0,10928,95,319.2000122,94,318.0319214
14,0,10928,135,315.2148132,127,316.5039368
15,0,10928,122,605.852478,113,602.9026489
16,0,10928,123,594.0162354,119,595.5209961
17,0,10928,113,596.8937988,110,596.1727295
10,1,10928,146,307.3287659,143,306.2167969
11,1,10928,97,317.7422791,96,306.1979065
12,1,10928,118,308.1694946,118,298.4491577
13,1,10928,125,307.1440125,121,315.7107544
14,1,10928,99,313.777771,96,313.9479065
15,1,10928,138,604.043457,134,605.8283691
16,1,10928,126,604.333313,123,600.6585083
17,1,10928,103,598.9514771,98,599.7244873
10,2,10928,111,306.3423462,108,296.7685242
11,2,10928,138,317.2029114,136,295.9117737
12,2,10928,100,315.6199951,98,308.0101929
13,2,10928,113,307.1239014,108,302.2314758
14,2,10928,128,310.2890625,125,302.2399902
15,2,10928,105,602.0285645,96,601.895813
16,2,10928,133,605.3383179,132,601.7120972
17,2,10928,111,600.0630493,111,603.9008789
10,0,10929,91,299.7033081,86,299.2441711
11,0,10929,79,313.151886,77,295.8701172
12,0,10929,84,307.0595093,81,290.3580322
13,0,10929,98,298.2346802,97,302.5463867
14,0,10929,99,299.1010132,94,304.3297729
15,0,10929,112,601.0267944,110,599.0818481
16,0,10929,80,601.2374878,79,602.303772
17,0,10929,60,596.0166626,55,603.7272949
10,1,10929,82,289.4512329,78,287.615387
11,1,10929,93,305.6881714,90,298.222229
12,1,10929,82,301.3292542,81,289.4567871
13,1,10929,81,297.1604919,80,302.5375061
14,1,10929,91,292.5164795,88,306.2159119
15,1,10929,94,596.5106201,91,599.3735962
16,1,10929,101,597.2474976,104,599.9134521
17,1,10929,81,589.2345581,75,592.293335
10,2,10929,81,294.6543274,80,297.5874939
11,2,10929,75,302.3333435,75,289.7200012
12,2,10929,96,306.1875,96,291.0729065
13,2,10929,80,301.4249878,79,294.5316467
14,2,10929,76,293.4473572,73,294.2876587
15,2,10929,87,591.6091919,84,597.8809814
16,2,10929,100,597.0900269,96,602.583313
17,2,10929,63,593.9206543,64,601.59375
10,0,10930,76,292.9736938,76,298.1578979
11,0,10930,76,297.7368469,73,296.753418
12,0,10930,77,314.6363525,74,313.7702637
13,0,10930,72,302.0,71,312.6337891
14,0,10930,75,312.1733398,73,312.7945251
15,0,10930,64,600.34375,64,601.953125
16,0,10930,79,602.8228149,79,602.5696411
17,0,10930,40,598.125,41,599.9268188
10,1,10930,91,296.4065857,90,293.6666565
11,1,10930,67,306.8507385,68,296.4117737
12,1,10930,75,303.8666687,74,301.3243103
13,1,10930,75,305.7866516,74,309.0540466
14,1,10930,81,296.7037048,74,303.9864807
15,1,10930,82,605.6707153,78,603.6282349
16,1,10930,67,600.8209229,68,598.5441284
17,1,10930,60,600.3833618,60,601.5499878
10,2,10930,83,291.9277039,83,292.1445923
11,2,10930,85,301.2941284,84,292.0714417
12,2,10930,67,305.462677,67,299.8656616
13,2,10930,72,304.222229,72,297.0
14,2,10930,76,302.6447449,74,307.3648682
15,2,10930,73,597.8903809,72,597.611084
16,2,10930,79,598.8101196,79,600.4810181
17,2,10930,54,595.0925903,55,604.2182007
10,3,10931,277,285.8447571,272,283.0257263
11,3,10931,247,285.9919128,248,281.5967712
12,3,10931,161,279.1552734,161,283.5838623
13,3,10931,121,268.396698,117,284.3333435
14,3,10931,121,263.2479248,120,272.2666626
15,3,10931,94,584.9255371,91,592.065918
16,3,10931,89,586.4269409,84,587.4047852
17,3,10931,74,583.8919067,75,593.5333252
10,4,10931,314,285.7802429,315,284.8476257
11,4,10931,286,283.9405518,282,281.0070801
12,4,10931,266,285.533844,263,279.7338257
13,4,10931,180,290.444458,175,295.3999939
14,4,10931,115,279.8956604,115,290.547821
15,4,10931,125,584.9119873,128,588.2578125
16,4,10931,90,585.7111206,89,593.382019
17,4,10931,64,597.328125,62,605.3064575
10,5,10931,256,281.25,254,284.381897
11,5,10931,283,277.6219177,310,281.1709595
12,5,10931,283,283.3674927,288,286.6041565
13,5,10931,266,272.5488586,263,292.3650208
14,5,10931,178,272.7359619,178,294.6292114
15,5,10931,119,592.7731323,123,590.1625977
16,5,10931,123,585.2032471,122,590.3360596
17,5,10931,75,593.2266846,72,597.847229
10,0,10932,91,296.8021851,91,292.9120789
11,0,10932,86,292.6046448,88,291.0681763
12,0,10932,73,291.2739868,74,289.0135193
13,0,10932,85,304.3529358,85,308.0588379
14,0,10932,87,291.620697,87,299.4023132
15,0,10932,71,600.9436646,74,596.9459229
16,0,10932,58,604.8103638,57,604.5789185
17,0,10932,44,593.0681763,45,591.7555542
10,1,10932,94,283.4893494,94,291.4468079
11,1,10932,85,286.0941162,85,285.4353027
12,1,10932,91,289.8351746,90,291.1000061
13,1,10932,68,289.4705811,69,297.6087036
14,1,10932,85,292.7294006,83,300.7831421
15,1,10932,86,593.3953247,85,597.8117676
16,1,10932,78,594.0640869,78,595.666687
17,1,10932,48,585.395813,47,586.0425415
10,2,10932,86,292.441864,86,290.0
11,2,10932,78,283.9487305,76,284.2894592
12,2,10932,83,298.6144714,85,282.9411621
13,2,10932,86,297.2441711,86,293.4883728
14,2,10932,66,290.7424316,64,291.984375
15,2,10932,84,590.916687,84,595.9880981
16,2,10932,77,592.3766479,79,595.9367065
17,2,10932,43,588.6046753,44,597.4772949
10,0,10933,110,283.6454468,106,292.9528198
11,0,10933,108,282.1666565,102,290.5294189
12,0,10933,113,293.822998,108,292.4166565
13,0,10933,98,286.0204163,94,298.5638428
14,0,10933,117,292.6666565,109,303.0550537
15,0,10933,116,597.7155151,113,598.2832031
16,0,10933,100,594.210022,93,590.4623413
17,0,10933,93,594.1828003,86,596.2209473
10,1,10933,98,301.21429439999997,96,294.1770935
11,1,10933,109,285.9541321,108,291.8240662
12,1,10933,96,284.8854065,95,289.2315674
13,1,10933,107,298.6635437,104,311.3365479
14,1,10933,100,288.6400146,95,300.6000061
15,1,10933,107,592.1775513,109,596.7339478
16,1,10933,117,596.0427246,114,597.4035034
17,1,10933,106,578.4056396,100,582.039978
10,2,10933,104,281.1538391,103,294.5048523
11,2,10933,96,301.8645935,93,300.9892578
12,2,10933,103,296.1456299,102,290.6960754
13,2,10933,101,292.5445557,100,296.4599915
14,2,10933,102,296.9607849,101,298.9405823
15,2,10933,99,591.8283081,99,597.6969604
16,2,10933,113,590.9911499,112,598.1428833
17,2,10933,94,582.7978516,92,594.8912964
10,0,10934,110,295.9727173,103,302.7669983
11,0,10934,65,306.3076782,61,303.7868958
12,0,10934,154,298.2272644,152,292.1118469
13,0,10934,157,304.8471375,149,305.724823
14,0,10934,188,301.7712708,177,306.5593262
15,0,10934,164,601.5244141,161,602.8322754
16,0,10934,112,599.6785889,106,597.2075195
17,0,10934,87,601.9195557,83,602.192749
10,1,10934,150,295.4266663,144,299.444458
11,1,10934,112,314.3035583,102,302.401947
12,1,10934,67,315.8507385,66,302.2727356
13,1,10934,155,300.3032227,148,303.7297363
14,1,10934,168,298.08929439999997,157,305.8853455
15,1,10934,182,598.7527466,180,601.5166626
16,1,10934,158,603.6139526,156,600.5320435
17,1,10934,97,594.5979614,92,594.7174072
10,2,10934,256,295.9414063,253,293.5138245
11,2,10934,142,313.9577332,136,297.5367737
12,2,10934,108,325.2314758,103,311.0873718
13,2,10934,74,322.3243103,71,309.6619568
14,2,10934,165,310.7030334,155,297.6064453
15,2,10934,165,598.8969727,164,599.3841553
16,2,10934,181,601.9447632,169,599.8816528
17,2,10934,97,601.9381714,90,603.8444214
10,0,10935,127,306.5118103,124,303.3225708
11,0,10935,122,314.0409851,116,303.5517273
12,0,10935,130,318.6076965,128,309.4375
13,0,10935,123,317.9756165,123,311.0975647
14,0,10935,119,320.7731018,122,316.2704773
15,0,10935,110,605.5818481,107,605.8317871
16,0,10935,101,609.0891113,97,607.494873
17,0,10935,97,609.2474365,95,607.7684326
10,1,10935,110,309.8999939,107,301.2616882
11,1,10935,124,328.8225708,124,312.7661438
12,1,10935,120,323.7166748,118,311.6610107
13,1,10935,130,322.8461609,131,322.3816833
14,1,10935,123,320.5853577,124,310.3951721
15,1,10935,119,616.2016602,117,611.6068115
16,1,10935,107,616.5420532,109,607.6055298
